t = 0.4
10677.9	23663.9	94785.6	393450	1.60615e+06	6.3419e+06	2.38814e+07	8.13929e+07	2.23245e+08	4.38581e+08	5.79403e+08	4.7617e+08	2.63371e+08	1.04504e+08	3.3453e+07	9.73054e+06	2.71505e+06	738469	199333	55203.7	23922.9	
12339.9	27737.5	113349	482537	2.03013e+06	8.39784e+06	3.35012e+07	1.27878e+08	4.23027e+08	9.80988e+08	1.32155e+09	1.06531e+09	4.99245e+08	1.64229e+08	4.69339e+07	1.28876e+07	3.4322e+06	905890	238449	64778.9	27679.4	
12949.8	29237	120340	515974	2.19735e+06	9.18753e+06	3.76938e+07	1.46405e+08	5.37305e+08	1.27053e+09	1.45956e+09	1.37979e+09	6.34217e+08	1.88015e+08	5.28133e+07	1.40994e+07	3.71523e+06	968692	253188	68302	29059.8	
12339.8	27738	113350	482537	2.03013e+06	8.39784e+06	3.35012e+07	1.27878e+08	4.23027e+08	9.80988e+08	1.32155e+09	1.06531e+09	4.99245e+08	1.64229e+08	4.69339e+07	1.28876e+07	3.4322e+06	905889	238447	64777.5	27679.4	
10677.6	23664.4	94786.4	393450	1.60615e+06	6.3419e+06	2.38814e+07	8.13929e+07	2.23245e+08	4.38581e+08	5.79403e+08	4.7617e+08	2.63371e+08	1.04504e+08	3.3453e+07	9.73054e+06	2.71505e+06	738467	199331	55202.1	23923.2	
8381.47	18149.8	70192.3	279706	1.07973e+06	3.96311e+06	1.33368e+07	3.80192e+07	8.39865e+07	1.36809e+08	1.62898e+08	1.48476e+08	9.90198e+07	4.87844e+07	1.86743e+07	6.07865e+06	1.82447e+06	524779	147510	42257	18738.6	
5962.45	12492.1	45998.4	172584	616182	2.02375e+06	5.77741e+06	1.34576e+07	2.47149e+07	3.58407e+07	4.18694e+07	3.88787e+07	2.91127e+07	1.72491e+07	8.08153e+06	3.10175e+06	1.04051e+06	323559	96562.5	28997.6	13288.1	
2935.14	5741.49	19025.1	62907.1	189650	493332	1.05375e+06	1.82562e+06	2.64887e+06	3.34611e+06	3.66141e+06	3.62557e+06	3.11336e+06	2.33321e+06	1.46959e+06	754139	319554	117685	39817.9	13230.1	6491.1	
1078.45	1891.27	5259.6	14083.9	32539.9	62373.4	100361	143009	185315	214975	238029	232543	217122	181887	139095	94720.8	54492.9	26195.5	10927.7	4293.09	2349.93	
-7.01132	-68.1122	-395.894	-1519.41	-4343.96	-9312.53	-15672.3	-22903.9	-30382.6	-34907.7	-39642.8	-37776.8	-35636.2	-29181.6	-21782.6	-14208.8	-7330.23	-2863.79	-849.532	-179.301	-30.8016	
-32.338	-91.316	-355.077	-1062.33	-2454.7	-4575.52	-7351.64	-10483.3	-13294.1	-15967.3	-16899.9	-17274	-15573.6	-13334.4	-10191	-6951.26	-4120.3	-1990.82	-754.219	-225.02	-82.7631	

t = 0.8
-153.005	-193.071	-235.091	85.2311	1614.85	5432.68	11929.2	20222	28970	36186.4	39660.1	39215.8	34068.4	25877.9	16691.9	8376.82	2791.62	212.758	-454.609	-412.518	-321.398	
101.249	-85.9168	-1103.19	-4564.59	-13476.5	-31107.1	-58255.6	-91684.1	-126061	-154087	-168358	-166868	-148016	-117003	-81120.4	-47527.6	-22770.9	-8640.75	-2423.05	-330.358	125.855	
6836.06	11187.5	28344.5	70828.2	158545	310005	526719	785024	1.04501e+06	1.25516e+06	1.36638e+06	1.35834e+06	1.22518e+06	999286	730471	470573	264981	131253	58495.4	25014.5	14643.5	
17894.7	32140	94583.9	279052	754297	1.80504e+06	3.72825e+06	6.55429e+06	9.79678e+06	1.25938e+07	1.40622e+07	1.36464e+07	1.15149e+07	8.37398e+06	5.19418e+06	2.75413e+06	1.26767e+06	520298	196877	73092.8	38988.4	
35681.4	68139.1	220575	725723	2.24334e+06	6.30797e+06	1.55793e+07	3.26783e+07	5.67996e+07	8.05639e+07	9.29324e+07	8.73707e+07	6.68669e+07	4.18404e+07	2.17586e+07	9.64962e+06	3.78e+06	1.35693e+06	460987	156353	78468.8	
49795.3	97981.5	332122	1.15278e+06	3.81254e+06	1.17009e+07	3.21181e+07	7.53027e+07	1.44558e+08	2.20866e+08	2.62089e+08	2.39617e+08	1.70298e+08	9.65047e+07	4.49037e+07	1.79178e+07	6.4304e+06	2.15777e+06	695225	225680	109946	
63136.3	126946	444623	1.60354e+06	5.56612e+06	1.81986e+07	5.43456e+07	1.40171e+08	2.92722e+08	4.70375e+08	5.71576e+08	5.10425e+08	3.45001e+08	1.79749e+08	7.60291e+07	2.78845e+07	9.39371e+06	3.0035e+06	931668	293131	139776	
72781.9	148245	529498	1.95338e+06	6.98074e+06	2.37021e+07	7.45854e+07	2.06638e+08	4.53831e+08	7.15053e+08	7.93263e+08	7.75971e+08	5.3502e+08	2.65084e+08	1.04379e+08	3.63282e+07	1.17849e+07	3.66008e+06	1.11014e+06	342801	161380	
76309.3	156108	561169	2.08619e+06	7.52509e+06	2.58917e+07	8.28214e+07	2.35818e+08	5.30314e+08	7.62809e+08	8.15613e+08	8.27698e+08	6.25254e+08	3.02555e+08	1.15915e+08	3.96882e+07	1.2705e+07	3.90939e+06	1.17675e+06	361151	169285	
72782.2	148246	529499	1.95338e+06	6.98074e+06	2.37021e+07	7.45854e+07	2.06638e+08	4.53831e+08	7.15053e+08	7.93263e+08	7.75971e+08	5.3502e+08	2.65084e+08	1.04379e+08	3.63282e+07	1.17849e+07	3.66008e+06	1.11014e+06	342800	161379	
63136.6	126947	444624	1.60354e+06	5.56612e+06	1.81986e+07	5.43456e+07	1.40171e+08	2.92722e+08	4.70375e+08	5.71576e+08	5.10425e+08	3.45001e+08	1.79749e+08	7.60291e+07	2.78845e+07	9.39371e+06	3.0035e+06	931667	293130	139776	
49795.5	97982.1	332123	1.15279e+06	3.81254e+06	1.17009e+07	3.21181e+07	7.53027e+07	1.44558e+08	2.20866e+08	2.62089e+08	2.39617e+08	1.70298e+08	9.65048e+07	4.49037e+07	1.79178e+07	6.43041e+06	2.15777e+06	695226	225680	109946	
35681.5	68140	220577	725729	2.24335e+06	6.30798e+06	1.55793e+07	3.26784e+07	5.67996e+07	8.05639e+07	9.29324e+07	8.73708e+07	6.68669e+07	4.18405e+07	2.17586e+07	9.64964e+06	3.78001e+06	1.35694e+06	460992	156355	78470	
17893.3	32140.1	94590.7	279078	754364	1.80516e+06	3.72846e+06	6.55458e+06	9.79716e+06	1.25943e+07	1.40626e+07	1.36469e+07	1.15153e+07	8.37435e+06	5.19446e+06	2.75432e+06	1.26779e+06	520348	196893	73095.1	38987.5	
6820.96	11170.1	28328.1	70853.1	158746	310654	528143	787431	1.04846e+06	1.25949e+06	1.37108e+06	1.36302e+06	1.22924e+06	1.00236e+06	732464	471572	265327	131305	58465.9	24979.9	14614.2	
79.5146	-164.692	-1442.87	-5681.5	-16481.5	-37791.6	-70596.8	-110939	-152426	-186292	-203443	-201740	-178964	-141564	-98291.1	-57724.2	-27831.8	-10739.9	-3150.71	-534.742	58.3828	
-102.728	-364.314	-1510.62	-4617.33	-11228.8	-22532	-38453.8	-57484.6	-76516.7	-91705.8	-100189	-99256.8	-89738.3	-73222.2	-53395.9	-34292.9	-18874.1	-8667.85	-3233.33	-939.779	-311.048	

t = 1
-663.226	-878.355	-1416.81	-1686.35	-102.822	5940.1	18773	38116.3	60186.4	79091.7	88824.6	85793	70923.3	48960.1	26463.5	9367.96	79.1651	-2963.53	-2819.42	-1886.64	-1388.21	
921.195	551.974	-1627.93	-9366.79	-29868.5	-72492.7	-143506	-238811	-341672	-427726	-473005	-463383	-401474	-305081	-200084	-110954	-50661.4	-17971	-3939.53	620.211	1524.18	
28831.8	44332.5	102880	240228	513867	985393	1.6814e+06	2.54996e+06	3.451e+06	4.19243e+06	4.59054e+06	4.53742e+06	4.04636e+06	3.24568e+06	2.3305e+06	1.49369e+06	856655	443285	210637	97447.2	60602.5	
72179.1	119716	314131	833094	2.0389e+06	4.48671e+06	8.73595e+06	1.48869e+07	2.2053e+07	2.83405e+07	3.16334e+07	3.07035e+07	2.59086e+07	1.90028e+07	1.21524e+07	6.83049e+06	3.41614e+06	1.5468e+06	649213	267931	154497	
140447	245440	699400	2.0267e+06	5.4791e+06	1.34315e+07	2.91629e+07	5.49427e+07	8.84396e+07	1.20192e+08	1.3686e+08	1.30292e+08	1.04022e+08	7.02486e+07	4.06519e+07	2.04973e+07	9.20521e+06	3.77521e+06	1.45258e+06	554934	303813	
193992	347971	1.03291e+06	3.13111e+06	8.92408e+06	2.32347e+07	5.36687e+07	1.06863e+08	1.79213e+08	2.50051e+08	2.87508e+08	2.71128e+08	2.10891e+08	1.36733e+08	7.48824e+07	3.54961e+07	1.50107e+07	5.84044e+06	2.14971e+06	790278	421599	
244294	446615	1.36551e+06	4.27783e+06	1.26789e+07	3.45739e+07	8.3902e+07	1.73791e+08	2.96749e+08	4.09541e+08	4.66342e+08	4.44094e+08	3.49295e+08	2.22476e+08	1.17143e+08	5.28575e+07	2.13431e+07	7.98661e+06	2.8458e+06	1.01739e+06	532614	
280519	518788	1.61465e+06	5.1601e+06	1.56636e+07	4.39628e+07	1.10236e+08	2.34105e+08	3.95342e+08	5.26178e+08	5.67219e+08	5.70539e+08	4.65376e+08	2.99773e+08	1.5397e+08	6.72391e+07	2.63789e+07	9.63867e+06	3.36764e+06	1.18387e+06	612725	
293748	545349	1.70744e+06	5.49293e+06	1.6809e+07	4.76382e+07	1.20836e+08	2.58965e+08	4.3308e+08	5.45715e+08	7.11031e+08	5.91642e+08	5.09799e+08	3.3164e+08	1.68796e+08	7.287e+07	2.83118e+07	1.02621e+07	3.56206e+06	1.2452e+06	642009	
280520	518789	1.61465e+06	5.1601e+06	1.56636e+07	4.39628e+07	1.10236e+08	2.34105e+08	3.95342e+08	5.26178e+08	5.67219e+08	5.70539e+08	4.65376e+08	2.99773e+08	1.5397e+08	6.72391e+07	2.63789e+07	9.63867e+06	3.36764e+06	1.18387e+06	612725	
244295	446616	1.36551e+06	4.27783e+06	1.26789e+07	3.45739e+07	8.3902e+07	1.73791e+08	2.96749e+08	4.09541e+08	4.66342e+08	4.44094e+08	3.49295e+08	2.22476e+08	1.17143e+08	5.28575e+07	2.13431e+07	7.98661e+06	2.8458e+06	1.01739e+06	532614	
193993	347973	1.03292e+06	3.13112e+06	8.92409e+06	2.32348e+07	5.36687e+07	1.06863e+08	1.79213e+08	2.50051e+08	2.87508e+08	2.71128e+08	2.10891e+08	1.36733e+08	7.48824e+07	3.54962e+07	1.50107e+07	5.84045e+06	2.14971e+06	790280	421601	
140448	245442	699408	2.02672e+06	5.47914e+06	1.34316e+07	2.9163e+07	5.49428e+07	8.84398e+07	1.20192e+08	1.3686e+08	1.30292e+08	1.04022e+08	7.02488e+07	4.06521e+07	2.04974e+07	9.20527e+06	3.77524e+06	1.4526e+06	554939	303815	
72169.2	119709	314138	833146	2.03906e+06	4.48707e+06	8.73659e+06	1.48879e+07	2.20544e+07	2.83421e+07	3.16351e+07	3.07053e+07	2.59101e+07	1.9004e+07	1.21533e+07	6.83103e+06	3.41641e+06	1.5469e+06	649232	267921	154481	
28759.7	44243.7	102754	240111	513978	986244	1.68379e+06	2.55466e+06	3.45833e+06	4.20201e+06	4.6013e+06	4.54782e+06	4.05499e+06	3.25172e+06	2.33386e+06	1.49502e+06	856868	443088	210394	97264.3	60458.5	
951.075	426.862	-2451.07	-12205.3	-37477.6	-89479.5	-175734	-291266	-415809	-519974	-574847	-563299	-488543	-372030	-244946	-136878	-63494.1	-23336.9	-5752.75	207.842	1482.08	
79.6944	-621.659	-3700.12	-12142.3	-30725.1	-64339.8	-114775	-177987	-243731	-297738	-326485	-322370	-286042	-226933	-159565	-98062.8	-51756.9	-22923.5	-8113.25	-1943.78	-264.849	

t = 1.2
-2081.08	-2825.25	-5075.03	-8437.8	-11272.6	-10163.5	-899.836	18445.6	44388	68160.3	79986.6	74170.8	52765.9	24353.8	-391.877	-14697.7	-18283	-15245.9	-10193.6	-6088.85	-4351.95	
4700.95	4604.13	2592.12	-7361.08	-36896	-101956	-215714	-376264	-557380	-712545	-793537	-772266	-655515	-481407	-301580	-156964	-63639.2	-15500.2	3361.69	8030.4	8293.55	
91617.2	133104	283872	619063	1.25583e+06	2.31968e+06	3.87218e+06	5.81996e+06	7.86655e+06	9.56682e+06	1.04813e+07	1.03525e+07	9.22016e+06	7.40232e+06	5.35999e+06	3.50887e+06	2.08685e+06	1.1365e+06	575657	286918	188490	
218112	336257	790771	1.89808e+06	4.23567e+06	8.58628e+06	1.56267e+07	2.53268e+07	3.6327e+07	4.59046e+07	5.09711e+07	4.97129e+07	4.26428e+07	3.22852e+07	2.16949e+07	1.30361e+07	7.07083e+06	3.50584e+06	1.61948e+06	738270	457199	
411970	662662	1.66822e+06	4.28728e+06	1.02607e+07	2.22829e+07	4.31818e+07	7.3704e+07	1.09835e+08	1.42103e+08	1.59096e+08	1.53954e+08	1.29036e+08	9.4071e+07	6.00523e+07	3.3904e+07	1.71745e+07	7.94644e+06	3.43568e+06	1.47106e+06	873474	
561597	923025	2.40484e+06	6.40288e+06	1.59072e+07	3.58482e+07	7.17046e+07	1.25083e+08	1.88062e+08	2.43388e+08	2.72085e+08	2.63715e+08	2.21e+08	1.5973e+08	9.97949e+07	5.45988e+07	2.66585e+07	1.18862e+07	4.96502e+06	2.0593e+06	1.1969e+06	
700909	1.17044e+06	3.12719e+06	8.54733e+06	2.18424e+07	5.06334e+07	1.03587e+08	1.82298e+08	2.72693e+08	3.46302e+08	3.83732e+08	3.75218e+08	3.20486e+08	2.32861e+08	1.44243e+08	7.71716e+07	3.66361e+07	1.5884e+07	6.46722e+06	2.62032e+06	1.49919e+06	
800671	1.35007e+06	3.66271e+06	1.01731e+07	2.64552e+07	6.24287e+07	1.29451e+08	2.27868e+08	3.34454e+08	4.27641e+08	4.67684e+08	4.6335e+08	3.9305e+08	2.91109e+08	1.80313e+08	9.51889e+07	4.43952e+07	1.89169e+07	7.58207e+06	3.02856e+06	1.71618e+06	
837001	1.41593e+06	3.86114e+06	1.07823e+07	2.82059e+07	6.69654e+07	1.39503e+08	2.45179e+08	3.56699e+08	4.5015e+08	6.41936e+08	4.87707e+08	4.19178e+08	3.13235e+08	1.94335e+08	1.0212e+08	4.73408e+07	2.00538e+07	7.99538e+06	3.17843e+06	1.7953e+06	
800671	1.35007e+06	3.66271e+06	1.01731e+07	2.64552e+07	6.24287e+07	1.29451e+08	2.27868e+08	3.34454e+08	4.27641e+08	4.67684e+08	4.6335e+08	3.9305e+08	2.91109e+08	1.80313e+08	9.51889e+07	4.43952e+07	1.89169e+07	7.58208e+06	3.02856e+06	1.71619e+06	
700908	1.17044e+06	3.12719e+06	8.54734e+06	2.18424e+07	5.06334e+07	1.03587e+08	1.82298e+08	2.72693e+08	3.46302e+08	3.83732e+08	3.75218e+08	3.20486e+08	2.32861e+08	1.44243e+08	7.71716e+07	3.66362e+07	1.5884e+07	6.46722e+06	2.62032e+06	1.49919e+06	
561595	923027	2.40485e+06	6.4029e+06	1.59073e+07	3.58483e+07	7.17047e+07	1.25083e+08	1.88062e+08	2.43388e+08	2.72085e+08	2.63715e+08	2.21e+08	1.5973e+08	9.97951e+07	5.45989e+07	2.66586e+07	1.18862e+07	4.96503e+06	2.0593e+06	1.19691e+06	
411963	662662	1.66823e+06	4.28732e+06	1.02608e+07	2.22831e+07	4.31821e+07	7.37044e+07	1.09836e+08	1.42104e+08	1.59096e+08	1.53955e+08	1.29037e+08	9.40715e+07	6.00527e+07	3.39043e+07	1.71747e+07	7.94651e+06	3.4357e+06	1.47106e+06	873477	
218061	336207	790730	1.89809e+06	4.23584e+06	8.58679e+06	1.56278e+07	2.53286e+07	3.63296e+07	4.59078e+07	5.09746e+07	4.97164e+07	4.26459e+07	3.22875e+07	2.16964e+07	1.30369e+07	7.07113e+06	3.50588e+06	1.61941e+06	738181	457115	
91363	132782	283351	618277	1.25491e+06	2.31912e+06	3.87295e+06	5.82323e+06	7.87309e+06	9.57631e+06	1.04922e+07	1.03628e+07	9.2279e+06	7.40658e+06	5.36116e+06	3.50811e+06	2.08537e+06	1.1351e+06	574633	286250	187985	
5268.2	4923.32	1735.95	-11706.2	-49524.1	-130845	-271293	-468235	-689679	-879137	-978182	-952741	-810954	-598868	-379034	-201163	-85080.6	-23910.1	1166.48	8224.63	9075.42	
2167.43	1035.95	-4209.32	-19310.7	-53798.1	-118487	-219460	-350801	-491252	-608603	-670767	-659165	-576909	-447741	-305603	-181114	-91214.8	-37211.2	-10399.7	247.428	2934.49	

t = 1.4
-4947.16	-6808.61	-12820.1	-23626	-38993.9	-56679.7	-72346.1	-81577.5	-83171.1	-80918.9	-80996.5	-86978.6	-96434.6	-102486	-98907.7	-84729	-64110.3	-43006.5	-25887.4	-14753.2	-10398.3	
17091.8	19004.3	22933.5	22200.2	3675.05	-51090.2	-158704	-320632	-511124	-678166	-764262	-735921	-602911	-412812	-225169	-82698.9	1009.54	35822.1	41209.6	35241.6	30677.1	
235008	324331	637826	1.29941e+06	2.49197e+06	4.39835e+06	7.09177e+06	1.04043e+07	1.38537e+07	1.67164e+07	1.8268e+07	1.80828e+07	1.62253e+07	1.32165e+07	9.79814e+06	6.63506e+06	4.1246e+06	2.37069e+06	1.27858e+06	683813	472038	
530146	765175	1.62267e+06	3.54801e+06	7.26856e+06	1.36344e+07	2.3197e+07	3.5587e+07	4.90174e+07	6.04291e+07	6.65375e+07	6.54062e+07	5.74747e+07	4.52851e+07	3.21263e+07	2.06327e+07	1.20805e+07	6.51147e+06	3.28559e+06	1.64267e+06	1.08476e+06	
967916	1.4436e+06	3.22996e+06	7.42605e+06	1.59392e+07	3.1156e+07	5.47872e+07	8.59911e+07	1.20004e+08	1.48791e+08	1.64089e+08	1.61085e+08	1.40784e+08	1.09523e+08	7.59784e+07	4.72352e+07	2.65574e+07	1.36771e+07	6.57975e+06	3.1346e+06	2.00405e+06	
1.29907e+06	1.97033e+06	4.52998e+06	1.06871e+07	2.34951e+07	4.68547e+07	8.34853e+07	1.31721e+08	1.83334e+08	2.26041e+08	2.48481e+08	2.44726e+08	2.15109e+08	1.67821e+08	1.15841e+08	7.10955e+07	3.91921e+07	1.97152e+07	9.25343e+06	4.30095e+06	2.70447e+06	
1.60383e+06	2.46308e+06	5.77758e+06	1.38941e+07	3.1095e+07	6.28934e+07	1.12831e+08	1.77606e+08	2.46244e+08	3.01669e+08	3.31626e+08	3.26602e+08	2.88934e+08	2.26313e+08	1.56615e+08	9.54873e+07	5.19116e+07	2.56605e+07	1.18244e+07	5.39646e+06	3.35178e+06	
1.82044e+06	2.81723e+06	6.68981e+06	1.62783e+07	3.6833e+07	7.51244e+07	1.35086e+08	2.11521e+08	2.91405e+08	3.71774e+08	4.09058e+08	4.02558e+08	3.41911e+08	2.69536e+08	1.8754e+08	1.14096e+08	6.15205e+07	3.0084e+07	1.37067e+07	6.18588e+06	3.81313e+06	
1.89903e+06	2.94645e+06	7.02556e+06	1.71633e+07	3.89796e+07	7.97222e+07	1.43416e+08	2.23874e+08	3.08436e+08	3.93838e+08	5.83419e+08	4.26444e+08	3.61892e+08	2.85274e+08	1.99115e+08	1.21092e+08	6.51162e+07	3.17265e+07	1.43999e+07	6.47429e+06	3.98076e+06	
1.82043e+06	2.81723e+06	6.68981e+06	1.62783e+07	3.6833e+07	7.51244e+07	1.35086e+08	2.11521e+08	2.91405e+08	3.71774e+08	4.09058e+08	4.02558e+08	3.41911e+08	2.69536e+08	1.8754e+08	1.14096e+08	6.15205e+07	3.0084e+07	1.37067e+07	6.18588e+06	3.81314e+06	
1.60382e+06	2.46308e+06	5.77758e+06	1.38941e+07	3.1095e+07	6.28935e+07	1.12831e+08	1.77606e+08	2.46244e+08	3.01669e+08	3.31626e+08	3.26602e+08	2.88934e+08	2.26313e+08	1.56615e+08	9.54873e+07	5.19116e+07	2.56605e+07	1.18244e+07	5.39647e+06	3.35179e+06	
1.29906e+06	1.97033e+06	4.52999e+06	1.06871e+07	2.34952e+07	4.68548e+07	8.34855e+07	1.31721e+08	1.83334e+08	2.26042e+08	2.48481e+08	2.44727e+08	2.15109e+08	1.67821e+08	1.15842e+08	7.10956e+07	3.91922e+07	1.97152e+07	9.25345e+06	4.30095e+06	2.70447e+06	
967886	1.44358e+06	3.22995e+06	7.42608e+06	1.59393e+07	3.11563e+07	5.47877e+07	8.59918e+07	1.20005e+08	1.48792e+08	1.6409e+08	1.61086e+08	1.40785e+08	1.09524e+08	7.5979e+07	4.72355e+07	2.65576e+07	1.36771e+07	6.57974e+06	3.13457e+06	2.00402e+06	
529973	764982	1.62242e+06	3.54772e+06	7.26833e+06	1.36344e+07	2.31976e+07	3.55884e+07	4.90198e+07	6.04323e+07	6.65412e+07	6.54096e+07	5.74775e+07	4.52869e+07	3.21272e+07	2.06327e+07	1.20802e+07	6.51098e+06	3.28514e+06	1.6423e+06	1.08445e+06	
234326	323453	636331	1.29687e+06	2.48802e+06	4.39294e+06	7.08528e+06	1.03976e+07	1.38475e+07	1.6711e+07	1.8263e+07	1.80771e+07	1.62182e+07	1.32081e+07	9.78931e+06	6.627e+06	4.11814e+06	2.3661e+06	1.27562e+06	681984	470673	
20018	21849.5	24957.9	20812.9	-6920.4	-80664.8	-220031	-425754	-665365	-874601	-982822	-948842	-784360	-547412	-311088	-128518	-17705.8	32096	43946	39823.5	35422.3	
11261.5	10766.1	6752.77	-8770.3	-49261.3	-130634	-263404	-441944	-637557	-803119	-890123	-870380	-749774	-565553	-368654	-201909	-86260.6	-20730.3	8390.96	17256.5	18339.7	

t = 1.6
-8929.73	-12490.5	-24275.5	-46722.6	-82282	-131557	-191646	-255837	-315138	-361024	-387198	-389963	-368075	-323792	-263684	-197686	-135880	-85456.3	-49399.8	-27482.2	-19163.5	
48900.5	56572.1	78856.5	111530	144955	164150	153374	105474	31076.8	-40292.1	-73212.6	-47092.6	29749	125051	201730	237087	229397	192598	145875	106094	87602.3	
509174	671028	1.22169e+06	2.32832e+06	4.22034e+06	7.10038e+06	1.10043e+07	1.56541e+07	2.03921e+07	2.42868e+07	2.64228e+07	2.62586e+07	2.38578e+07	1.98521e+07	1.51674e+07	1.06753e+07	6.95184e+06	4.21584e+06	2.41537e+06	1.38001e+06	995867	
